flight_id;airport_id;airport_type
153616;42;arrival
153617;56;arrival
153618;42;arrival
153620;65;arrival
153622;20;arrival
153624;38;arrival
153625;46;arrival
153626;50;arrival
153627;5;arrival
153630;42;arrival
153632;16;arrival
153633;5;arrival
153635;78;arrival
153637;73;arrival
153638;36;arrival
153639;65;arrival
153640;32;arrival
153641;65;arrival
153642;65;arrival
153644;30;arrival
153646;50;arrival
153647;50;arrival
153649;38;arrival
153652;52;arrival
153656;38;arrival
153657;65;arrival
153658;38;arrival
153660;1;arrival
153661;54;arrival
153665;32;arrival
153669;73;arrival
153670;45;arrival
153672;41;arrival
153676;49;arrival
153677;73;arrival
153679;20;arrival
153680;17;arrival
153682;53;arrival
153684;65;arrival
153686;72;arrival
153689;50;arrival
153690;20;arrival
153691;32;arrival
153695;36;arrival
153697;49;arrival
153700;84;arrival
153701;47;arrival
153702;34;arrival
153704;76;arrival
153705;75;arrival
153709;50;arrival
153711;50;arrival
153712;44;arrival
153713;84;arrival
153715;84;arrival
153716;81;arrival
153717;93;arrival
153718;36;arrival
153719;84;arrival
153720;30;arrival
153721;38;arrival
153722;84;arrival
153723;50;arrival
153725;32;arrival
153727;36;arrival
153732;12;arrival
153733;30;arrival
153735;78;arrival
153736;84;arrival
153737;42;arrival
153738;50;arrival
153740;30;arrival
153743;36;arrival
153744;81;arrival
153746;57;arrival
153748;38;arrival
153749;38;arrival
153751;65;arrival
153752;34;arrival
153753;32;arrival
153755;84;arrival
153756;30;arrival
153759;32;arrival
153760;50;arrival
153762;42;arrival
153765;50;arrival
153766;38;arrival
153767;84;arrival
153769;73;arrival
153774;54;arrival
153775;5;arrival
153776;81;arrival
153783;22;arrival
153784;52;arrival
153785;38;arrival
153788;43;arrival
153790;93;arrival
153791;50;arrival
153793;84;arrival
153794;32;arrival
153795;17;arrival
153797;36;arrival
153798;49;arrival
153799;42;arrival
153800;50;arrival
153801;50;arrival
153802;50;arrival
153803;38;arrival
153804;36;arrival
153806;84;arrival
153808;84;arrival
153813;73;arrival
153815;42;arrival
153819;51;arrival
153820;82;arrival
153820;62;arrival
153822;84;arrival
153823;93;arrival
153824;73;arrival
153826;36;arrival
153827;38;arrival
153828;32;arrival
153831;81;arrival
153832;18;arrival
153833;50;arrival
153836;84;arrival
153837;36;arrival
153838;81;arrival
153839;34;arrival
153840;17;arrival
153841;50;arrival
153842;32;arrival
153844;93;arrival
153846;49;arrival
153848;36;arrival
153853;65;arrival
153854;42;arrival
153855;49;arrival
153859;81;arrival
153860;42;arrival
153861;2;arrival
153864;73;arrival
153865;84;arrival
153866;36;arrival
153870;65;arrival
153872;65;arrival
153874;16;arrival
153875;12;arrival
153876;81;arrival
153877;93;arrival
153878;65;arrival
153879;36;arrival
153880;84;arrival
153881;42;arrival
153882;84;arrival
153883;70;arrival
153884;16;arrival
153886;81;arrival
153887;38;arrival
153889;93;arrival
153890;38;arrival
153891;42;arrival
153892;42;arrival
153893;58;arrival
153894;50;arrival
153895;17;arrival
153898;54;arrival
153899;73;arrival
153904;81;arrival
153906;73;arrival
153907;18;arrival
153908;82;arrival
153908;62;arrival
153910;34;arrival
153913;73;arrival
153915;50;arrival
153916;70;arrival
153918;84;arrival
153919;17;arrival
153920;42;arrival
153921;30;arrival
153924;36;arrival
153926;36;arrival
153931;38;arrival
153934;30;arrival
153935;81;arrival
153937;82;arrival
153937;62;arrival
153938;50;arrival
153940;42;arrival
153942;1;arrival
153943;81;arrival
153946;81;arrival
153947;36;arrival
153948;36;arrival
153949;50;arrival
153950;34;arrival
153951;36;arrival
153952;65;arrival
153954;96;arrival
153955;21;arrival
153961;46;arrival
153962;6;arrival
153963;73;arrival
153972;20;arrival
153973;50;arrival
153974;86;arrival
153976;18;arrival
153977;31;arrival
153978;81;arrival
153979;93;arrival
153981;84;arrival
153983;47;arrival
153984;32;arrival
153987;96;arrival
153990;36;arrival
153992;38;arrival
153993;65;arrival
153994;65;arrival
153995;59;arrival
153997;57;arrival
153999;72;arrival
154000;93;arrival
154001;84;arrival
154002;65;arrival
154003;49;arrival
154004;32;arrival
154008;50;arrival
154009;52;arrival
154012;80;arrival
154014;12;arrival
154015;50;arrival
154016;38;arrival
154018;93;arrival
154021;32;arrival
154022;65;arrival
154024;36;arrival
154025;50;arrival
154026;73;arrival
154028;50;arrival
154029;57;arrival
154032;36;arrival
154034;65;arrival
154038;50;arrival
154040;30;arrival
154042;82;arrival
154042;62;arrival
154043;93;arrival
154044;84;arrival
154045;38;arrival
154047;30;arrival
154048;18;arrival
154050;22;arrival
154051;79;arrival
154052;32;arrival
154053;36;arrival
154058;73;arrival
154060;47;arrival
154061;53;arrival
154062;32;arrival
154063;36;arrival
154064;30;arrival
154065;32;arrival
154066;65;arrival
154069;81;arrival
154073;32;arrival
154074;84;arrival
154075;93;arrival
154077;83;arrival
154078;36;arrival
154079;32;arrival
154080;65;arrival
154081;93;arrival
154083;32;arrival
154087;82;arrival
154087;62;arrival
154088;22;arrival
154091;65;arrival
154092;93;arrival
154094;50;arrival
154095;65;arrival
154096;46;arrival
154098;65;arrival
154099;30;arrival
154100;73;arrival
154101;70;arrival
154104;42;arrival
154106;32;arrival
154109;57;arrival
154111;50;arrival
154112;84;arrival
154115;87;arrival
154116;32;arrival
154118;38;arrival
154119;91;arrival
154120;38;arrival
154121;36;arrival
154122;49;arrival
154123;36;arrival
154125;42;arrival
154126;84;arrival
154127;84;arrival
154128;58;arrival
154129;50;arrival
154131;43;arrival
154136;42;arrival
154139;50;arrival
154141;49;arrival
154144;30;arrival
154146;47;arrival
154147;81;arrival
154148;36;arrival
154149;38;arrival
154150;70;arrival
154151;81;arrival
154153;42;arrival
154156;32;arrival
154159;93;arrival
154161;6;arrival
154162;73;arrival
154164;42;arrival
154169;82;arrival
154169;62;arrival
154171;20;arrival
154172;65;arrival
154180;96;arrival
154181;36;arrival
154183;52;arrival
154186;84;arrival
154189;30;arrival
154191;54;arrival
154194;32;arrival
154195;90;arrival
154199;16;arrival
154201;65;arrival
154202;73;arrival
154203;32;arrival
154205;36;arrival
154208;21;arrival
154210;80;arrival
154211;50;arrival
154212;5;arrival
154214;23;arrival
154215;73;arrival
154217;36;arrival
154218;32;arrival
154219;84;arrival
154220;5;arrival
154221;38;arrival
154223;67;arrival
154225;50;arrival
154227;84;arrival
154228;93;arrival
154230;43;arrival
154231;32;arrival
154233;36;arrival
154234;47;arrival
154235;58;arrival
154236;65;arrival
154238;57;arrival
154240;32;arrival
154242;31;arrival
154244;54;arrival
154245;81;arrival
154246;36;arrival
154248;30;arrival
154249;38;arrival
154250;57;arrival
154254;73;arrival
154256;50;arrival
154260;96;arrival
154261;72;arrival
154262;23;arrival
154263;16;arrival
154265;36;arrival
154266;84;arrival
154268;50;arrival
154269;65;arrival
154271;73;arrival
154275;46;arrival
154278;46;arrival
154280;38;arrival
154283;36;arrival
154285;6;arrival
154286;6;arrival
154288;84;arrival
154289;14;arrival
154290;80;arrival
154292;38;arrival
154293;58;arrival
154294;50;arrival
154296;50;arrival
154297;93;arrival
154298;84;arrival
154299;65;arrival
154302;73;arrival
154303;65;arrival
154304;70;arrival
154306;65;arrival
154307;30;arrival
154309;32;arrival
154310;83;arrival
154311;29;arrival
154312;84;arrival
154319;50;arrival
154320;86;arrival
154321;49;arrival
154322;50;arrival
154323;84;arrival
154324;73;arrival
154325;80;arrival
154326;46;arrival
154327;38;arrival
154331;36;arrival
154332;81;arrival
154335;50;arrival
154336;5;arrival
154338;30;arrival
154339;36;arrival
154340;30;arrival
154345;84;arrival
154346;36;arrival
154347;93;arrival
154348;14;arrival
154349;31;arrival
154352;18;arrival
154353;84;arrival
154354;34;arrival
154355;82;arrival
154355;62;arrival
154356;93;arrival
154357;14;arrival
154360;81;arrival
154361;38;arrival
154364;5;arrival
154365;32;arrival
154366;93;arrival
154367;84;arrival
154369;57;arrival
154371;32;arrival
154373;36;arrival
154376;38;arrival
154378;32;arrival
154384;65;arrival
154385;38;arrival
154388;30;arrival
154389;54;arrival
154390;36;arrival
154393;34;arrival
154395;93;arrival
154396;32;arrival
154397;36;arrival
154399;32;arrival
154400;36;arrival
154401;46;arrival
154402;20;arrival
154404;42;arrival
154405;79;arrival
154409;69;arrival
154410;93;arrival
154412;36;arrival
154413;46;arrival
154416;23;arrival
154417;30;arrival
154418;50;arrival
154419;54;arrival
154421;32;arrival
154422;45;arrival
154423;18;arrival
154424;84;arrival
154425;50;arrival
154426;54;arrival
154427;65;arrival
154429;32;arrival
154432;50;arrival
154433;70;arrival
154435;42;arrival
154436;70;arrival
154437;50;arrival
154438;84;arrival
154439;32;arrival
154440;38;arrival
154443;65;arrival
154445;17;arrival
154448;50;arrival
154449;82;arrival
154449;62;arrival
154452;36;arrival
154455;65;arrival
154456;17;arrival
154457;50;arrival
154459;57;arrival
154462;81;arrival
154463;84;arrival
154464;40;arrival
154468;73;arrival
154469;50;arrival
154471;22;arrival
154474;84;arrival
154476;12;arrival
154478;38;arrival
154482;17;arrival
154483;38;arrival
154484;93;arrival
154485;65;arrival
154486;36;arrival
154487;66;arrival
154489;65;arrival
154490;50;arrival
154491;50;arrival
154493;50;arrival
154495;50;arrival
154496;32;arrival
154497;50;arrival
154501;53;arrival
154502;49;arrival
154504;32;arrival
154505;38;arrival
154509;32;arrival
154511;31;arrival
154512;50;arrival
154513;97;arrival
154514;49;arrival
154515;70;arrival
154518;57;arrival
154519;93;arrival
154525;54;arrival
154528;57;arrival
154532;36;arrival
154534;31;arrival
154535;6;arrival
154536;73;arrival
154537;65;arrival
154538;46;arrival
154539;93;arrival
154540;36;arrival
154541;46;arrival
154545;49;arrival
154546;50;arrival
154549;46;arrival
154551;59;arrival
154552;17;arrival
154554;81;arrival
154555;50;arrival
154558;70;arrival
154559;65;arrival
154561;65;arrival
154565;50;arrival
154566;38;arrival
154567;16;arrival
154569;67;arrival
154572;43;arrival
154573;32;arrival
154574;54;arrival
154575;73;arrival
154577;46;arrival
154578;32;arrival
154580;50;arrival
154581;18;arrival
154582;65;arrival
154585;30;arrival
154586;50;arrival
154588;20;arrival
154594;65;arrival
154597;32;arrival
154598;65;arrival
154599;1;arrival
154605;93;arrival
154606;42;arrival
154608;50;arrival
154609;93;arrival
154611;30;arrival
154612;37;arrival
154614;73;arrival
154615;61;arrival
154617;42;arrival
154618;69;arrival
154619;73;arrival
154620;84;arrival
154623;32;arrival
154624;49;arrival
154625;30;arrival
154626;50;arrival
154632;81;arrival
154634;84;arrival
154640;36;arrival
154641;34;arrival
154642;30;arrival
154643;54;arrival
154645;14;arrival
154647;50;arrival
154648;38;arrival
154650;50;arrival
154651;50;arrival
154654;50;arrival
154655;50;arrival
154656;84;arrival
154658;50;arrival
154659;70;arrival
154660;41;arrival
154663;17;arrival
154664;50;arrival
154665;50;arrival
154668;38;arrival
154670;34;arrival
154671;38;arrival
154673;65;arrival
154674;50;arrival
154677;42;arrival
154678;84;arrival
154682;34;arrival
154685;46;arrival
154688;42;arrival
154692;50;arrival
154693;37;arrival
154694;81;arrival
154696;42;arrival
154699;32;arrival
154700;20;arrival
154702;50;arrival
154703;32;arrival
154704;16;arrival
154705;30;arrival
154706;42;arrival
154707;65;arrival
154708;50;arrival
154709;57;arrival
154714;93;arrival
154715;65;arrival
154716;38;arrival
154717;45;arrival
154718;6;arrival
154719;5;arrival
154722;50;arrival
154723;50;arrival
154724;12;arrival
154725;32;arrival
154726;32;arrival
154728;81;arrival
154729;72;arrival
154730;36;arrival
154733;50;arrival
154736;84;arrival
154738;84;arrival
154739;93;arrival
154740;65;arrival
154741;59;arrival
154742;50;arrival
154744;42;arrival
154745;96;arrival
154748;93;arrival
154749;81;arrival
154750;17;arrival
154755;49;arrival
154759;84;arrival
154761;18;arrival
154763;50;arrival
154764;59;arrival
154765;73;arrival
154768;1;arrival
154770;17;arrival
154771;50;arrival
154772;47;arrival
154779;69;arrival
154782;59;arrival
154789;30;arrival
154792;72;arrival
154793;31;arrival
154796;42;arrival
154797;49;arrival
154800;84;arrival
154803;78;arrival
154805;49;arrival
154806;50;arrival
154807;50;arrival
154809;90;arrival
154810;6;arrival
154811;50;arrival
154813;30;arrival
154815;79;arrival
154816;32;arrival
154817;50;arrival
154822;65;arrival
154823;30;arrival
154824;50;arrival
154825;80;arrival
154827;30;arrival
154828;42;arrival
154829;43;arrival
154831;81;arrival
154832;50;arrival
154833;30;arrival
154834;82;arrival
154834;62;arrival
154835;36;arrival
154838;93;arrival
154839;84;arrival
154840;97;arrival
154842;73;arrival
154843;65;arrival
154844;81;arrival
154846;49;arrival
154848;84;arrival
154849;81;arrival
154853;82;arrival
154853;62;arrival
154858;32;arrival
154860;78;arrival
154861;32;arrival
154863;50;arrival
154864;28;arrival
154865;36;arrival
154866;32;arrival
154868;49;arrival
154869;17;arrival
154871;65;arrival
154872;22;arrival
154873;50;arrival
154874;43;arrival
154877;36;arrival
154879;50;arrival
154884;96;arrival
154885;41;arrival
154886;5;arrival
154887;82;arrival
154887;62;arrival
154888;50;arrival
154891;45;arrival
154895;32;arrival
154896;46;arrival
154897;73;arrival
154899;54;arrival
154900;17;arrival
154901;6;arrival
154907;82;arrival
154907;62;arrival
154911;71;arrival
154912;81;arrival
154913;50;arrival
154915;50;arrival
154917;84;arrival
154919;6;arrival
154920;38;arrival
154923;93;arrival
154928;81;arrival
154930;84;arrival
154932;50;arrival
154933;50;arrival
154934;36;arrival
154936;46;arrival
154939;54;arrival
154940;50;arrival
154941;96;arrival
154942;82;arrival
154942;62;arrival
154945;50;arrival
154946;50;arrival
154947;22;arrival
154948;50;arrival
154949;72;arrival
154951;66;arrival
154952;50;arrival
154953;32;arrival
154954;58;arrival
154957;42;arrival
154958;49;arrival
154961;32;arrival
154963;81;arrival
154965;30;arrival
154966;49;arrival
154970;73;arrival
154971;32;arrival
154972;30;arrival
154977;70;arrival
154978;50;arrival
154981;19;arrival
154983;70;arrival
154984;90;arrival
154985;42;arrival
154987;36;arrival
154988;8;arrival
154989;6;arrival
154991;5;arrival
154994;73;arrival
154996;38;arrival
154998;35;arrival
154999;32;arrival
155000;42;arrival
155001;32;arrival
155007;42;arrival
155009;70;arrival
155010;42;arrival
155016;93;arrival
155017;50;arrival
155018;49;arrival
155020;73;arrival
155021;93;arrival
155024;81;arrival
155026;49;arrival
155029;18;arrival
155030;42;arrival
155032;50;arrival
155035;50;arrival
155037;17;arrival
155042;81;arrival
155044;38;arrival
155045;44;arrival
155046;45;arrival
155047;73;arrival
155048;32;arrival
155049;76;arrival
155052;32;arrival
155053;66;arrival
155054;31;arrival
155055;81;arrival
155058;84;arrival
155062;84;arrival
155068;49;arrival
155070;70;arrival
155071;32;arrival
155074;36;arrival
155077;49;arrival
155078;84;arrival
155079;23;arrival
155081;40;arrival
155082;73;arrival
155083;32;arrival
155085;32;arrival
155086;50;arrival
155087;84;arrival
155088;38;arrival
155092;32;arrival
155093;82;arrival
155093;62;arrival
155094;84;arrival
155100;31;arrival
155101;57;arrival
155102;82;arrival
155102;62;arrival
155106;81;arrival
155107;32;arrival
155108;50;arrival
155110;65;arrival
155111;32;arrival
155117;65;arrival
155118;69;arrival
155120;50;arrival
155124;47;arrival
155125;50;arrival
155127;70;arrival
155128;50;arrival
155129;32;arrival
155131;13;arrival
155132;17;arrival
155133;32;arrival
155134;79;arrival
155135;36;arrival
155136;54;arrival
155137;65;arrival
155140;72;arrival
155143;59;arrival
155145;38;arrival
155148;71;arrival
155149;73;arrival
155151;50;arrival
155155;84;arrival
155157;50;arrival
155158;49;arrival
155160;65;arrival
155161;30;arrival
155162;42;arrival
155164;42;arrival
155166;36;arrival
155168;50;arrival
155170;59;arrival
155172;58;arrival
155173;50;arrival
155174;32;arrival
155175;17;arrival
155176;50;arrival
155177;50;arrival
155178;32;arrival
155179;47;arrival
155182;50;arrival
155186;78;arrival
155187;65;arrival
155189;73;arrival
155190;84;arrival
155192;49;arrival
155193;42;arrival
155194;75;arrival
155197;71;arrival
155198;29;arrival
155199;65;arrival
155200;57;arrival
155201;49;arrival
155203;50;arrival
155208;65;arrival
155209;35;arrival
155210;78;arrival
155211;12;arrival
155212;50;arrival
155214;54;arrival
155215;83;arrival
155217;36;arrival
155218;65;arrival
155221;38;arrival
155222;2;arrival
155223;71;arrival
155226;49;arrival
155227;81;arrival
155229;84;arrival
155231;50;arrival
155232;42;arrival
155233;96;arrival
155235;67;arrival
155237;73;arrival
155240;50;arrival
155241;38;arrival
155242;36;arrival
155243;80;arrival
155245;67;arrival
155248;14;arrival
155250;79;arrival
155251;6;arrival
155253;65;arrival
155254;50;arrival
155255;65;arrival
155256;32;arrival
155258;38;arrival
155260;50;arrival
155262;50;arrival
155265;65;arrival
155267;57;arrival
155268;82;arrival
155268;62;arrival
155271;42;arrival
155272;70;arrival
155274;65;arrival
155275;50;arrival
155277;50;arrival
155280;49;arrival
155281;32;arrival
155282;54;arrival
155283;36;arrival
155288;83;arrival
155290;50;arrival
155292;32;arrival
155293;82;arrival
155293;62;arrival
155294;30;arrival
155295;73;arrival
